lat,lon,NDVI,slope
16.155140059626756,108.24914779576116,0.0954259415797877,13.640891446080282
16.155140059626756,108.24943068308627,0.0853594459039885,9.703766711743684
16.154874682277235,108.24801624646062,0.2271239799511205,6.324128762337178
16.154874682277235,108.24829913378576,0.2193177526958419,5.237186103988971
16.154874682277235,108.24858202111088,0.2220385219475903,17.263626908273174
16.154874682277235,108.24886490843602,0.1762057609737796,4.175322428967138
16.154874682277235,108.24914779576116,0.1725035590807402,25.67418165053841
16.154874682277235,108.24943068308627,0.1595150411718459,16.18488620449279
16.154874682277235,108.24971357041144,0.1041834632267311,10.881784776539352
16.154609304927718,108.24745047181034,0.2586082927218982,8.866156373711865
16.154609304927718,108.24773335913548,0.3040931104514919,3.186300787353648
16.154609304927718,108.24801624646062,0.3023219266884061,5.493703523281525
16.154609304927718,108.24829913378576,0.2939729397293973,9.64789055616358
16.154609304927718,108.24858202111088,0.3069345481446871,16.45750107277042
16.154609304927718,108.24886490843602,0.2838058778960801,5.092011436945485
16.154609304927718,108.24914779576116,0.2888342048600431,12.22187710828422
16.154609304927718,108.24943068308627,0.2595190380761523,21.104003274421096
16.154609304927718,108.24971357041144,0.1977091039255459,25.17770969894225
16.154609304927718,108.24999645773656,0.1501657176850514,20.17050336112148
16.1543439275782,108.2471675844852,0.3196637121010385,7.422183590848149
16.1543439275782,108.24745047181034,0.3276977744529643,9.718960946472352
16.1543439275782,108.24773335913548,0.3330827632864767,6.127561836269001
16.1543439275782,108.24801624646062,0.3298922119325945,2.9895798299027647
16.1543439275782,108.24829913378576,0.3226676946800308,8.786630577176057
16.1543439275782,108.24858202111088,0.3148370597124811,9.104514588219953
16.1543439275782,108.24886490843602,0.3233185908189721,8.69340582572129
16.1543439275782,108.24914779576116,0.3301307116523293,0.3080696182448142
16.1543439275782,108.24943068308627,0.3173207036535859,13.84488076107696
16.1543439275782,108.24971357041144,0.2900370678568726,21.411540720912164
16.1543439275782,108.24999645773656,0.2356812661599937,25.428751850002094
16.1543439275782,108.2502793450617,0.2176785152563699,21.771337318316192
16.1543439275782,108.25056223238684,0.1790051572117784,16.80533456985527
16.1543439275782,108.25084511971195,0.1442728327827872,9.334148280704342
16.1543439275782,108.25112800703712,0.0983073539256,6.45530347367571
16.15407855022868,108.24660180983494,0.3196291511513033,12.212488563323095
16.15407855022868,108.24688469716008,0.3278133232969514,4.031242403556889
16.15407855022868,108.2471675844852,0.3299496202722009,1.5025127415484054
16.15407855022868,108.24745047181034,0.3325878713332588,9.418221978766914
16.15407855022868,108.24773335913548,0.3431368926658045,8.756056881295498
16.15407855022868,108.24801624646062,0.3451967806246769,1.314579313699619
16.15407855022868,108.24829913378576,0.3345099511828764,3.2529898345931088
16.15407855022868,108.24858202111088,0.3281279468899702,10.626253853930296
16.15407855022868,108.24886490843602,0.3316918485357209,9.97338162698789
16.15407855022868,108.24914779576116,0.336264548309625,1.8440788213183088
16.15407855022868,108.24943068308627,0.343543740655654,14.46613570390311
16.15407855022868,108.24971357041144,0.3315351930537594,18.920008497324428
16.15407855022868,108.24999645773656,0.3066777208320771,19.56598247404189
16.15407855022868,108.2502793450617,0.3155354449472096,15.124103982585671
16.15407855022868,108.25056223238684,0.3101573567135036,16.327562164513356
16.15407855022868,108.25084511971195,0.2629996750081248,10.41949484831085
16.15407855022868,108.25112800703712,0.2226565819665165,11.422545248167866
16.15407855022868,108.25141089436224,0.183872396987151,14.150412483273907
16.15407855022868,108.25169378168738,0.1538771670474398,0.6995983203444013
16.15407855022868,108.2519766690125,0.1322366055375764,1.6048497408744629
16.15407855022868,108.25225955633763,0.1228976834851987,2.616097772468704
16.15407855022868,108.25254244366278,0.1077513574237034,1.2638219357273273
16.15407855022868,108.25282533098792,0.102105755732335,0.2800958193918974
16.15407855022868,108.25310821831305,0.1132049327975613,0.0617211808205584
16.15407855022868,108.2533911056382,0.1048990016252612,9.655626415416473
16.15407855022868,108.25367399296331,0.0967863360466757,12.068069867179563
16.15381317287916,108.24603603518467,0.3278750952018279,14.50874435874526
16.15381317287916,108.2463189225098,0.3334089191232048,11.29160990996905
16.15381317287916,108.24660180983494,0.3363084077101927,20.84445957310525
16.15381317287916,108.24688469716008,0.3295321527017332,18.03446084103473
16.15381317287916,108.2471675844852,0.3314562450726433,5.25835632775305
16.15381317287916,108.24745047181034,0.3075953717493412,6.475245185035028
16.15381317287916,108.24773335913548,0.321393633832493,6.173683320216892
16.15381317287916,108.24801624646062,0.3529646129885182,0.9703476846985152
16.15381317287916,108.24829913378576,0.3410741273176306,4.592450481434559
16.15381317287916,108.24858202111088,0.326809439572434,10.36878574580665
16.15381317287916,108.24886490843602,0.329204134174098,7.617731917038478
16.15381317287916,108.24914779576116,0.3347612541083496,7.309128399787305
16.15381317287916,108.24943068308627,0.3470175055500964,20.445469944291744
16.15381317287916,108.24971357041144,0.3554781484540525,15.888138265171358
16.15381317287916,108.24999645773656,0.3549659376120473,10.243332314943498
16.15381317287916,108.2502793450617,0.3515393344803602,10.594386396314754
16.15381317287916,108.25056223238684,0.3421201280361514,18.01752393738052
16.15381317287916,108.25084511971195,0.331869148075367,16.140268306057038
16.15381317287916,108.25112800703712,0.3211023438411008,6.3046895225562585
16.15381317287916,108.25141089436224,0.2879479616985172,6.241449262080396
16.15381317287916,108.25169378168738,0.2869834219084635,5.332395144763107
16.15381317287916,108.2519766690125,0.2791854680087932,1.0391330096251572
16.15381317287916,108.25225955633763,0.2749787825013502,10.967100196951284
16.15381317287916,108.25254244366278,0.2206072216900587,0.1282329124208764
16.15381317287916,108.25282533098792,0.1798597404778902,7.590492293134197
16.15381317287916,108.25310821831305,0.2076346623607833,2.220067886299605
16.15381317287916,108.2533911056382,0.1946072684642438,9.454193405945022
16.15381317287916,108.25367399296331,0.1982559845721712,15.178732401838571
16.15381317287916,108.25395688028846,0.1969805591869438,18.415021259950507
16.15381317287916,108.2542397676136,0.1471904080171796,21.205489928944203
16.153547795529644,108.24575314785952,0.3099980510621711,16.33633230464262
16.153547795529644,108.24603603518467,0.3306944130287265,17.332024215220898
16.153547795529644,108.2463189225098,0.3487313186207909,10.96989312307323
16.153547795529644,108.24660180983494,0.3374361269628138,15.808000607353014
16.153547795529644,108.24688469716008,0.3403215578020666,15.91313858081864
16.153547795529644,108.2471675844852,0.3103192554414327,7.651069728639545
16.153547795529644,108.24745047181034,0.2462300076161462,11.984690160625275
16.153547795529644,108.24773335913548,0.2383975227404683,10.9495587810059
